File,Thyrocyte_Annotation_Path,Cluster_Annotation_Path,Updated_Cluster_Annotation_Path,Updated_Thyrocyte_and_Cluster_Annotation_Path,Image_Path,Confusant_Path
LS-209.jpeg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-209A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-209B.json,,,raw/fnab/BATCH 3/LS-209.jpeg,raw/fnab/Confusant/LS-209-confusant.csv
LS-271.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-271A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-271B.json,,,raw/fnab/BATCH 3/LS-271.jpg,raw/fnab/Confusant/LS-271-confusant.csv
LS-226.jpeg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-226A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-226B.json,raw/fnab/BATCH 3 - UPDATED ANNOTATIONS/LS-226-cluster.csv,,raw/fnab/BATCH 3/LS-226.jpeg,raw/fnab/Confusant/LS-226-confusant.csv
LS-264.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-264A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-264B.json,,,raw/fnab/BATCH 3/LS-264.jpg,raw/fnab/Confusant/LS-264-confusant.csv
LS-198.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-198A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-198B.json,raw/fnab/BATCH 3 - UPDATED ANNOTATIONS/LS-198-cluster.csv,,raw/fnab/BATCH 3/LS-198.jpg,raw/fnab/Confusant/LS-198-confusant.csv
LS-272.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-272A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-272B.json,raw/fnab/BATCH 3 - UPDATED ANNOTATIONS/LS-272-cluster.csv,,raw/fnab/BATCH 3/LS-272.jpg,raw/fnab/Confusant/LS-272-confusant.csv
LS-199.jpeg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-199A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-199B.json,raw/fnab/BATCH 3 - UPDATED ANNOTATIONS/LS-199-cluster.csv,,raw/fnab/BATCH 3/LS-199.jpeg,raw/fnab/Confusant/LS-199-confusant.csv
LS-206.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-206A.csv,,,,raw/fnab/BATCH 3/LS-206.jpg,raw/fnab/Confusant/LS-206-confusant.csv
LS-200.jpeg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-200A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-200B.json,,,raw/fnab/BATCH 3/LS-200.jpeg,raw/fnab/Confusant/LS-200-confusant.csv
LS-253.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-253A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-253B.json,raw/fnab/BATCH 3 - UPDATED ANNOTATIONS/LS-253-cluster.csv,,raw/fnab/BATCH 3/LS-253.jpg,raw/fnab/Confusant/LS-253-confusant.csv
LS-192.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-192A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-192B.json,,,raw/fnab/BATCH 3/LS-192.jpg,raw/fnab/Confusant/LS-192-confusant.csv
LS-276.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-276A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-276B.json,,,raw/fnab/BATCH 3/LS-276.jpg,raw/fnab/Confusant/LS-276-confusant.csv
LS-281.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-281A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-281B.json,raw/fnab/BATCH 3 - UPDATED ANNOTATIONS/LS-281-cluster.csv,,raw/fnab/BATCH 3/LS-281.jpg,raw/fnab/Confusant/LS-281-confusant.csv
LS-246.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-246A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-246B.json,,,raw/fnab/BATCH 3/LS-246.jpg,raw/fnab/Confusant/LS-246-confusant.csv
LS-256.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-256A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-256B.json,,,raw/fnab/BATCH 3/LS-256.jpg,raw/fnab/Confusant/LS-256-confusant.csv
LS-211.jpeg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-211A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-211B.json,raw/fnab/BATCH 3 - UPDATED ANNOTATIONS/LS-211-cluster.csv,,raw/fnab/BATCH 3/LS-211.jpeg,raw/fnab/Confusant/LS-211-confusant.csv
LS-213.jpeg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-213A.csv,,,,raw/fnab/BATCH 3/LS-213.jpeg,raw/fnab/Confusant/LS-213-confusant.csv
LS-243.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-243A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-243B.json,,,raw/fnab/BATCH 3/LS-243.jpg,raw/fnab/Confusant/LS-243-confusant.csv
LS-230.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-230A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-230B.json,raw/fnab/BATCH 3 - UPDATED ANNOTATIONS/LS-230-cluster.csv,,raw/fnab/BATCH 3/LS-230.jpg,raw/fnab/Confusant/LS-230-confusant.csv
LS-240.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-240A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-240B.json,,,raw/fnab/BATCH 3/LS-240.jpg,raw/fnab/Confusant/LS-240-confusant.csv
LS-285.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-285A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-285B.json,,,raw/fnab/BATCH 3/LS-285.jpg,raw/fnab/Confusant/LS-285-confusant.csv
LS-228.jpeg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-228A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-228B.json,,,raw/fnab/BATCH 3/LS-228.jpeg,raw/fnab/Confusant/LS-228-confusant.csv
LS-238.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-238A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-238B.json,,,raw/fnab/BATCH 3/LS-238.jpg,raw/fnab/Confusant/LS-238-confusant.csv
LS-261.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-261A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-261B.json,,,raw/fnab/BATCH 3/LS-261.jpg,raw/fnab/Confusant/LS-261-confusant.csv
LS-265.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-265A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-265B.json,,,raw/fnab/BATCH 3/LS-265.jpg,raw/fnab/Confusant/LS-265-confusant.csv
LS-241.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-241A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-241B.json,,,raw/fnab/BATCH 3/LS-241.jpg,raw/fnab/Confusant/LS-241-confusant.csv
LS-278.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-278A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-278B.json,,,raw/fnab/BATCH 3/LS-278.jpg,raw/fnab/Confusant/LS-278-confusant.csv
LS-269.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-269A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-269B.json,raw/fnab/BATCH 3 - UPDATED ANNOTATIONS/LS-269-cluster.csv,,raw/fnab/BATCH 3/LS-269.jpg,raw/fnab/Confusant/LS-269-confusant.csv
LS-193.jpeg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-193A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-193B.json,raw/fnab/BATCH 3 - UPDATED ANNOTATIONS/LS-193-cluster.csv,,raw/fnab/BATCH 3/LS-193.jpeg,raw/fnab/Confusant/LS-193-confusant.csv
LS-235.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-235A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-235B.json,,,raw/fnab/BATCH 3/LS-235.jpg,raw/fnab/Confusant/LS-235-confusant.csv
LS-219.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-219A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-219B.json,raw/fnab/BATCH 3 - UPDATED ANNOTATIONS/LS-219-cluster.csv,,raw/fnab/BATCH 3/LS-219.jpg,raw/fnab/Confusant/LS-219-confusant.csv
LS-260.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-260A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-260B.json,,,raw/fnab/BATCH 3/LS-260.jpg,raw/fnab/Confusant/LS-260-confusant.csv
LS-249.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-249A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-249B.json,raw/fnab/BATCH 3 - UPDATED ANNOTATIONS/LS-249-cluster.csv,,raw/fnab/BATCH 3/LS-249.jpg,raw/fnab/Confusant/LS-249-confusant.csv
LS-279.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-279A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-279B.json,raw/fnab/BATCH 3 - UPDATED ANNOTATIONS/LS-279-cluster.csv,,raw/fnab/BATCH 3/LS-279.jpg,raw/fnab/Confusant/LS-279-confusant.csv
LS-257.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-257A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-257B.json,raw/fnab/BATCH 3 - UPDATED ANNOTATIONS/LS-257-cluster.csv,,raw/fnab/BATCH 3/LS-257.jpg,raw/fnab/Confusant/LS-257-confusant.csv
LS-236.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-236A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-236B.json,raw/fnab/BATCH 3 - UPDATED ANNOTATIONS/LS-236-cluster.csv,,raw/fnab/BATCH 3/LS-236.jpg,raw/fnab/Confusant/LS-236-confusant.csv
LS-234.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-234A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-234B.json,raw/fnab/BATCH 3 - UPDATED ANNOTATIONS/LS-234-cluster.csv,,raw/fnab/BATCH 3/LS-234.jpg,raw/fnab/Confusant/LS-234-confusant.csv
LS-196.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-196A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-196B.json,,,raw/fnab/BATCH 3/LS-196.jpg,raw/fnab/Confusant/LS-196-confusant.csv
LS-268.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-268A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-268B.json,,,raw/fnab/BATCH 3/LS-268.jpg,raw/fnab/Confusant/LS-268-confusant.csv
LS-191.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-191A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-191B.json,,,raw/fnab/BATCH 3/LS-191.jpg,raw/fnab/Confusant/LS-191-confusant.csv
LS-212.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-212A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-212B.json,,raw/fnab/Thyrocytes and Clusters - Update/LS-212-thyrocyte and cluster.csv,raw/fnab/BATCH 3/LS-212.jpg,raw/fnab/Confusant/LS-212-confusant.csv
LS-224.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-224A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-224B.json,raw/fnab/BATCH 3 - UPDATED ANNOTATIONS/LS-224-cluster.csv,,raw/fnab/BATCH 3/LS-224.jpg,raw/fnab/Confusant/LS-224-confusant.csv
LS-232.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-232A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-232B.json,,,raw/fnab/BATCH 3/LS-232.jpg,raw/fnab/Confusant/LS-232-confusant.csv
LS-203.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-203A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-203B.json,raw/fnab/BATCH 3 - UPDATED ANNOTATIONS/LS-203-cluster.csv,,raw/fnab/BATCH 3/LS-203.jpg,raw/fnab/Confusant/LS-203-confusant.csv
LS-197.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-197A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-197B.json,,,raw/fnab/BATCH 3/LS-197.jpg,raw/fnab/Confusant/LS-197-confusant.csv
LS-208.jpeg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-208A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-208B.json,raw/fnab/BATCH 3 - UPDATED ANNOTATIONS/LS-208-cluster.csv,,raw/fnab/BATCH 3/LS-208.jpeg,raw/fnab/Confusant/LS-208-confusant.csv
LS-274.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-274A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-274B.json,,,raw/fnab/BATCH 3/LS-274.jpg,raw/fnab/Confusant/LS-274-confusant.csv
LS-242.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-242A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-242B.json,,,raw/fnab/BATCH 3/LS-242.jpg,raw/fnab/Confusant/LS-242-confusant.csv
LS-282.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-282A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-282B.json,raw/fnab/BATCH 3 - UPDATED ANNOTATIONS/LS-282-cluster.csv,,raw/fnab/BATCH 3/LS-282.jpg,raw/fnab/Confusant/LS-282-confusant.csv
LS-207.jpeg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-207A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-207B.json,raw/fnab/BATCH 3 - UPDATED ANNOTATIONS/LS-207-cluster.csv,,raw/fnab/BATCH 3/LS-207.jpeg,raw/fnab/Confusant/LS-207-confusant.csv
LS-220.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-220A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-220B.json,,,raw/fnab/BATCH 3/LS-220.jpg,raw/fnab/Confusant/LS-220-confusant.csv
LS-217.jpeg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-217A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-217B.json,raw/fnab/BATCH 3 - UPDATED ANNOTATIONS/LS-217-cluster.csv,,raw/fnab/BATCH 3/LS-217.jpeg,raw/fnab/Confusant/LS-217-confusant.csv
LS-221.jpeg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-221A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-221B.json,,,raw/fnab/BATCH 3/LS-221.jpeg,raw/fnab/Confusant/LS-221-confusant.csv
LS-210.jpeg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-210A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-210B.json,,,raw/fnab/BATCH 3/LS-210.jpeg,raw/fnab/Confusant/LS-210-confusant.csv
LS-201.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-201A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-201B.json,raw/fnab/BATCH 3 - UPDATED ANNOTATIONS/LS-201-cluster.csv,,raw/fnab/BATCH 3/LS-201.jpg,raw/fnab/Confusant/LS-201-confusant.csv
LS-267.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-267A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-267B.json,raw/fnab/BATCH 3 - UPDATED ANNOTATIONS/LS-267-cluster.csv,,raw/fnab/BATCH 3/LS-267.jpg,raw/fnab/Confusant/LS-267-confusant.csv
LS-218.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-218A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-218B.json,raw/fnab/BATCH 3 - UPDATED ANNOTATIONS/LS-218-cluster.csv,,raw/fnab/BATCH 3/LS-218.jpg,raw/fnab/Confusant/LS-218-confusant.csv
LS-558.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-558A.csv,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-558B.json,raw/fnab/BATCH 6 - UPDATED ANNOTATIONS/LS-558-cluster.csv,,raw/fnab/BATCH 6/LS-558.jpg,raw/fnab/Confusant/LS-558-confusant.csv
LS-538.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-538A.csv,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-538B.json,,,raw/fnab/BATCH 6/LS-538.jpg,raw/fnab/Confusant/LS-538-confusant.csv
LS-517.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-517A.csv,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-517B.json,raw/fnab/BATCH 6 - UPDATED ANNOTATIONS/LS-517-cluster.csv,,raw/fnab/BATCH 6/LS-517.jpg,raw/fnab/Confusant/LS-517-confusant.csv
LS-562.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-562A.csv,,,,raw/fnab/BATCH 6/LS-562.jpg,raw/fnab/Confusant/LS-562-confusant.csv
LS-551.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-551A.csv,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-551B.json,,,raw/fnab/BATCH 6/LS-551.jpg,raw/fnab/Confusant/LS-551-confusant.csv
LS-518.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-518A.csv,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-518B.json,raw/fnab/BATCH 6 - UPDATED ANNOTATIONS/LS-518-cluster.csv,,raw/fnab/BATCH 6/LS-518.jpg,raw/fnab/Confusant/LS-518-confusant.csv
LS-550.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-550A.csv,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-550B.json,,,raw/fnab/BATCH 6/LS-550.jpg,
LS-606.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-606A.csv,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-606B.json,,,raw/fnab/BATCH 6/LS-606.jpg,raw/fnab/Confusant/LS-606-confusant.csv
LS-543.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-543A.csv,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-543B.json,raw/fnab/BATCH 6 - UPDATED ANNOTATIONS/LS-543-cluster.csv,,raw/fnab/BATCH 6/LS-543.jpg,raw/fnab/Confusant/LS-543-confusant.csv
LS-526.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-526A.csv,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-526B.json,,,raw/fnab/BATCH 6/LS-526.jpg,raw/fnab/Confusant/LS-526-confusant.csv
LS-636.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-636A.csv,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-636B.json,,,raw/fnab/BATCH 6/LS-636.jpg,raw/fnab/Confusant/LS-636-confusant.csv
LS-601.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-601A.csv,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-601B.json,,,raw/fnab/BATCH 6/LS-601.jpg,raw/fnab/Confusant/LS-601-confusant.csv
LS-537.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-537A.csv,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-537B.json,raw/fnab/BATCH 6 - UPDATED ANNOTATIONS/LS-537-cluster.csv,,raw/fnab/BATCH 6/LS-537.jpg,raw/fnab/Confusant/LS-537-confusant.csv
LS-528.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-528A.csv,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-528B.json,raw/fnab/BATCH 6 - UPDATED ANNOTATIONS/LS-528-cluster.csv,,raw/fnab/BATCH 6/LS-528.jpg,raw/fnab/Confusant/LS-528-confusant.csv
LS-616.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-616A.csv,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-616B.json,,,raw/fnab/BATCH 6/LS-616.jpg,raw/fnab/Confusant/LS-616-confusant.csv
LS-577.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-577A.csv,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-577B.json,,,raw/fnab/BATCH 6/LS-577.jpg,raw/fnab/Confusant/LS-577-confusant.csv
LS-611.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-611A.csv,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-611B.json,,,raw/fnab/BATCH 6/LS-611.jpg,raw/fnab/Confusant/LS-611-confusant.csv
LS-595.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-595A.csv,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-595B.json,,,raw/fnab/BATCH 6/LS-595.jpg,raw/fnab/Confusant/LS-595-confusant.csv
LS-572.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-572A.csv,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-572B.json,,,raw/fnab/BATCH 6/LS-572.jpg,raw/fnab/Confusant/LS-572-confusant.csv
LS-609.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-609A.csv,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-609B.json,,,raw/fnab/BATCH 6/LS-609.jpg,raw/fnab/Confusant/LS-609-confusant.csv
LS-605.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-605A.csv,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-605B.json,,,raw/fnab/BATCH 6/LS-605.jpg,raw/fnab/Confusant/LS-605-confusant.csv
LS-556.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-556A.csv,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-556B.json,raw/fnab/BATCH 6 - UPDATED ANNOTATIONS/LS-556-cluster.csv,,raw/fnab/BATCH 6/LS-556.jpg,raw/fnab/Confusant/LS-556-confusant.csv
LS-603.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-603A.csv,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-603B.json,,,raw/fnab/BATCH 6/LS-603.jpg,raw/fnab/Confusant/LS-603-confusant.csv
LS-511.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-511A.csv,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-511B.json,,,raw/fnab/BATCH 6/LS-511.jpg,raw/fnab/Confusant/LS-511-confusant.csv
LS-540.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-540A.csv,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-540B.json,raw/fnab/BATCH 6 - UPDATED ANNOTATIONS/LS-540-cluster.csv,,raw/fnab/BATCH 6/LS-540.jpg,raw/fnab/Confusant/LS-540-confusant.csv
LS-610.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-610A.csv,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-610B.json,,,raw/fnab/BATCH 6/LS-610.jpg,raw/fnab/Confusant/LS-610-confusant.csv
LS-574.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-574A.csv,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-574B.json,,,raw/fnab/BATCH 6/LS-574.jpg,raw/fnab/Confusant/LS-574-confusant.csv
LS-639.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-639A.csv,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-639B.json,,,raw/fnab/BATCH 6/LS-639.jpg,raw/fnab/Confusant/LS-639-confusant.csv
LS-617.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-617A.csv,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-617B.json,raw/fnab/BATCH 6 - UPDATED ANNOTATIONS/LS-617-cluster.csv,,raw/fnab/BATCH 6/LS-617.jpg,raw/fnab/Confusant/LS-617-confusant.csv
LS-513.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-513A.csv,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-513B.json,raw/fnab/BATCH 6 - UPDATED ANNOTATIONS/LS-513-cluster.csv,,raw/fnab/BATCH 6/LS-513.jpg,raw/fnab/Confusant/LS-513-confusant.csv
LS-549.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-549A.csv,,raw/fnab/BATCH 6 - UPDATED ANNOTATIONS/LS-549-cluster.csv,,raw/fnab/BATCH 6/LS-549.jpg,raw/fnab/Confusant/LS-549-confusant.csv
LS-637.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-637A.csv,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-637B.json,,,raw/fnab/BATCH 6/LS-637.jpg,raw/fnab/Confusant/LS-637-confusant.csv
LS-624.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-624A.csv,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-624B.json,,,raw/fnab/BATCH 6/LS-624.jpg,raw/fnab/Confusant/LS-624-confusant.csv
LS-531.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-531A.csv,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-531B.json,,,raw/fnab/BATCH 6/LS-531.jpg,raw/fnab/Confusant/LS-531-confusant.csv
LS-626.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-626A.csv,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-626B.json,raw/fnab/BATCH 6 - UPDATED ANNOTATIONS/LS-626-cluster.csv,,raw/fnab/BATCH 6/LS-626.jpg,raw/fnab/Confusant/LS-626-confusant.csv
LS-573.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-573A.csv,,,,raw/fnab/BATCH 6/LS-573.jpg,raw/fnab/Confusant/LS-573-confusant.csv
LS-522.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-522A.csv,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-522B.json,,,raw/fnab/BATCH 6/LS-522.jpg,raw/fnab/Confusant/LS-522-confusant.csv
LS-575.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-575A.csv,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-575B.json,,,raw/fnab/BATCH 6/LS-575.jpg,raw/fnab/Confusant/LS-575-confusant.csv
LS-512.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-512A.csv,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-512B.json,raw/fnab/BATCH 6 - UPDATED ANNOTATIONS/LS-512-cluster.csv,,raw/fnab/BATCH 6/LS-512.jpg,
LS-593.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-593A.csv,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-593B.json,,,raw/fnab/BATCH 6/LS-593.jpg,raw/fnab/Confusant/LS-593-confusant.csv
LS-546.jpg,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-546A.csv,raw/fnab/BATCH 6 - ANNOTATED FILES/LS-546B.json,,,raw/fnab/BATCH 6/LS-546.jpg,raw/fnab/Confusant/LS-546-confusant.csv
